date,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,OT
2015-06-01,1.04654,2109.0,1320.0,6090.0,2284.0,575.0,456.0,6744.0,1455.0,611184.0,1.10343
2015-06-08,0.943661,1734.0,1167.0,6090.0,2046.0,495.0,408.0,5850.0,1459.0,602628.0,0.970748
2015-06-15,0.935046,1897.0,1170.0,6090.0,1921.0,496.0,429.0,5913.0,1445.0,592081.0,0.998681
2015-06-22,0.934726,1678.0,1043.0,6090.0,1701.0,430.0,380.0,5232.0,1417.0,534938.0,0.978057
2015-06-29,0.864118,1546.0,1081.0,6090.0,1675.0,443.0,371.0,5116.0,1428.0,590468.0,0.866431
2015-07-06,0.806535,1487.0,1028.0,6090.0,1609.0,405.0,341.0,4870.0,1411.0,588337.0,0.827757
2015-07-13,0.742747,1383.0,1011.0,6090.0,1498.0,413.0,321.0,4626.0,1401.0,580010.0,0.797572
2015-07-20,0.737859,1415.0,999.0,6090.0,1459.0,432.0,300.0,4605.0,1352.0,567663.0,0.811221
2015-07-27,0.743224,1392.0,1026.0,6090.0,1590.0,420.0,325.0,4753.0,1364.0,578812.0,0.821165
2015-08-03,0.805251,1330.0,1062.0,6090.0,1667.0,400.0,291.0,4750.0,1340.0,579668.0,0.819435
2015-08-10,0.816943,1429.0,1134.0,6090.0,1815.0,436.0,359.0,5173.0,1356.0,609994.0,0.848041
2015-08-17,0.814518,1687.0,1151.0,6090.0,2033.0,423.0,354.0,5648.0,1362.0,635661.0,0.888524
2015-08-24,0.86067,1636.0,1230.0,6090.0,2292.0,481.0,324.0,5963.0,1354.0,619323.0,0.962826
2015-08-31,0.886704,1714.0,1297.0,6090.0,2169.0,461.0,329.0,5970.0,1349.0,583853.0,1.02252
2015-09-07,1.00845,1993.0,1392.0,6090.0,2744.0,536.0,397.0,7062.0,1369.0,651524.0,1.08392
2015-09-14,1.06625,2178.0,1520.0,6090.0,2947.0,627.0,432.0,7704.0,1367.0,654414.0,1.17724
2015-09-21,1.05995,2170.0,1654.0,6090.0,2746.0,652.0,404.0,7626.0,1332.0,650904.0,1.1716
2015-09-28,1.22559,2849.0,2015.0,6090.0,3693.0,871.0,621.0,10049.0,1963.0,808287.0,1.24325
2015-10-05,1.31066,3016.0,2102.0,6090.0,4007.0,912.0,678.0,10715.0,1976.0,809660.0,1.3234
2015-10-12,1.3711,3263.0,2357.0,6090.0,4360.0,951.0,653.0,11584.0,1995.0,825079.0,1.40399
2015-10-19,1.39171,3141.0,2254.0,6090.0,4148.0,927.0,694.0,11164.0,1999.0,811165.0,1.37629
2015-10-26,1.43712,3563.0,2450.0,6090.0,4783.0,935.0,692.0,12423.0,2048.0,845875.0,1.46866
2015-11-02,1.50165,3746.0,2517.0,6090.0,4725.0,943.0,745.0,12676.0,2028.0,826877.0,1.533
2015-11-09,1.59805,3960.0,2656.0,6090.0,5076.0,1026.0,766.0,13484.0,2023.0,838344.0,1.60841
2015-11-16,1.89668,3974.0,2427.0,6090.0,4073.0,981.0,703.0,12158.0,2000.0,639738.0,1.90047
2015-11-23,1.67728,4469.0,3011.0,6090.0,5076.0,1232.0,829.0,14617.0,2040.0,841777.0,1.73645
2015-11-30,1.78296,4575.0,2902.0,6090.0,5384.0,1252.0,873.0,14986.0,2020.0,823657.0,1.81945
2015-12-07,1.87336,5135.0,2963.0,6090.0,5105.0,1250.0,943.0,15396.0,2000.0,783227.0,1.96571
2015-12-14,2.32148,5377.0,2876.0,6090.0,4317.0,1256.0,1013.0,14839.0,1978.0,613128.0,2.42021
2015-12-21,2.40991,5700.0,3264.0,6090.0,4011.0,1524.0,1180.0,15679.0,1949.0,650356.0,2.41083
2015-12-28,1.94328,4775.0,3597.0,6090.0,4494.0,1631.0,1157.0,15654.0,2004.0,787192.0,1.98859
2016-01-04,1.99796,4574.0,3180.0,6090.0,5362.0,1380.0,1021.0,15517.0,2005.0,779809.0,1.98985
2016-01-11,2.11829,4804.0,3226.0,6090.0,5380.0,1297.0,954.0,15661.0,2008.0,743249.0,2.1071
2016-01-18,2.25112,5088.0,3615.0,6090.0,6882.0,1551.0,1007.0,18143.0,2026.0,827482.0,2.19256
2016-01-25,2.37116,5135.0,3759.0,6090.0,7353.0,1625.0,1072.0,18944.0,2007.0,823602.0,2.30014
2016-02-01,2.80035,5645.0,4600.0,6090.0,8434.0,1916.0,1179.0,21774.0,2000.0,813755.0,2.67574
2016-02-08,3.16475,5997.0,5642.0,6090.0,9325.0,2347.0,1370.0,24681.0,1993.0,816098.0,3.02427
2016-02-15,3.15183,6299.0,6001.0,6090.0,10127.0,2606.0,1390.0,26423.0,1956.0,848718.0,3.11328
2016-02-22,3.3321,6619.0,6395.0,6090.0,11415.0,2599.0,1440.0,28468.0,1952.0,855439.0,3.32788
2016-02-29,3.56024,6660.0,7358.0,6090.0,11856.0,2977.0,1630.0,30481.0,1922.0,848628.0,3.5918
2016-03-07,3.05479,5574.0,6026.0,6090.0,9334.0,2489.0,1471.0,24894.0,1898.0,804948.0,3.09262
2016-03-14,2.76732,5187.0,4982.0,6090.0,8489.0,2000.0,1282.0,21940.0,1900.0,786936.0,2.78803
2016-03-21,2.44161,4581.0,4476.0,6090.0,7392.0,1953.0,1201.0,19603.0,1832.0,776752.0,2.52371
2016-03-28,2.03348,3707.0,3869.0,6090.0,6403.0,1660.0,1130.0,16769.0,1813.0,787543.0,2.12928
2016-04-04,1.98593,3572.0,3530.0,6090.0,6595.0,1533.0,1031.0,16261.0,1805.0,792672.0,2.05142
2016-04-11,1.91514,3515.0,3247.0,6090.0,6357.0,1373.0,945.0,15437.0,1774.0,775895.0,1.98957
2016-04-18,1.69968,3157.0,2986.0,6090.0,5557.0,1235.0,901.0,13836.0,1759.0,774777.0,1.7858
2016-04-25,1.57635,2772.0,2586.0,6090.0,4729.0,1037.0,746.0,11870.0,1742.0,741210.0,1.60144
2016-05-02,1.3935,2871.0,2276.0,6090.0,4046.0,849.0,665.0,10707.0,1690.0,726244.0,1.4743
2016-05-09,1.29941,2688.0,1998.0,6090.0,3630.0,839.0,643.0,9798.0,1626.0,688612.0,1.42286
2016-05-16,1.18379,2612.0,1714.0,6090.0,3126.0,717.0,618.0,8787.0,1439.0,635835.0,1.38196
2016-05-23,1.13723,2545.0,1637.0,6090.0,2620.0,663.0,532.0,7997.0,1482.0,598077.0,1.33712
2016-05-30,1.04118,2293.0,1460.0,6090.0,2313.0,617.0,518.0,7201.0,1446.0,632252.0,1.13894
2016-06-06,0.971814,2189.0,1354.0,6090.0,2171.0,588.0,466.0,6768.0,1440.0,617287.0,1.09641
2016-06-13,0.863306,2062.0,1178.0,6090.0,1905.0,493.0,386.0,6024.0,1402.0,602666.0,0.999559
2016-06-20,0.833797,1873.0,1146.0,6090.0,1810.0,473.0,384.0,5686.0,1382.0,573793.0,0.99095
2016-06-27,0.784516,1646.0,985.0,6090.0,1641.0,463.0,383.0,5118.0,1379.0,549582.0,0.931253
2016-07-04,0.734327,1610.0,1064.0,6090.0,1599.0,422.0,383.0,5078.0,1392.0,602288.0,0.843118
2016-07-11,0.698845,1670.0,994.0,6090.0,1621.0,384.0,375.0,5044.0,1388.0,600272.0,0.840286
2016-07-18,0.723099,1580.0,1036.0,6090.0,1624.0,362.0,323.0,4925.0,1393.0,593327.0,0.830065
2016-07-25,0.663501,1455.0,971.0,6090.0,1496.0,359.0,315.0,4596.0,1360.0,581457.0,0.790428
2016-08-01,0.69276,1512.0,1016.0,6090.0,1639.0,382.0,319.0,4868.0,1329.0,585923.0,0.830826
2016-08-08,0.710029,1644.0,1028.0,6090.0,1914.0,373.0,306.0,5265.0,1345.0,614499.0,0.856796
2016-08-15,0.834232,1848.0,1234.0,6090.0,2364.0,465.0,349.0,6260.0,1356.0,621362.0,1.00746
2016-08-22,0.992621,1815.0,1242.0,6090.0,2651.0,455.0,341.0,6504.0,1354.0,614349.0,1.05868
2016-08-29,1.01605,1883.0,1284.0,6090.0,2604.0,471.0,381.0,6623.0,1347.0,601938.0,1.10028
2016-09-05,1.07169,2026.0,1509.0,6090.0,3073.0,579.0,452.0,7639.0,1365.0,666755.0,1.1457
2016-09-12,1.10163,2341.0,1539.0,6090.0,3298.0,613.0,438.0,8229.0,1363.0,675119.0,1.2189
2016-09-19,1.18841,2413.0,1645.0,6090.0,3334.0,630.0,483.0,8505.0,1389.0,648678.0,1.31113
2016-09-26,1.2019,3110.0,2114.0,6090.0,4169.0,828.0,643.0,10864.0,1946.0,852842.0,1.27386
2016-10-03,1.23108,3207.0,2155.0,6090.0,4078.0,879.0,678.0,10997.0,1973.0,850228.0,1.29342
2016-10-10,1.26796,3564.0,2234.0,6090.0,4452.0,981.0,695.0,11926.0,1983.0,896035.0,1.33097
2016-10-17,1.36298,3786.0,2406.0,6090.0,4769.0,987.0,700.0,12648.0,2006.0,886570.0,1.42662
2016-10-24,1.48535,4314.0,2444.0,6090.0,5287.0,1030.0,715.0,13790.0,1999.0,877947.0,1.57071
2016-10-31,1.55954,4703.0,2549.0,6090.0,5193.0,1055.0,758.0,14258.0,1990.0,863356.0,1.65146
2016-11-07,1.64783,4979.0,2659.0,6090.0,5610.0,1083.0,829.0,15160.0,2000.0,874739.0,1.73309
2016-11-14,1.91275,5032.0,2634.0,6090.0,4567.0,1108.0,867.0,14208.0,2011.0,698566.0,2.03388
2016-11-21,1.81725,5209.0,3326.0,6090.0,5655.0,1359.0,1056.0,16605.0,2001.0,881694.0,1.88331
2016-11-28,1.91433,5501.0,3188.0,6090.0,5812.0,1413.0,1047.0,16961.0,2013.0,846813.0,2.00292
2016-12-05,2.21003,5744.0,3491.0,6090.0,6724.0,1485.0,1019.0,18463.0,2000.0,810736.0,2.27731
2016-12-12,2.73568,6653.0,4099.0,6090.0,7469.0,1923.0,1421.0,21565.0,1977.0,739882.0,2.91465
2016-12-19,3.36832,7712.0,5247.0,6090.0,7144.0,2652.0,2145.0,24900.0,1928.0,701569.0,3.54919
2016-12-26,3.09689,6716.0,5673.0,6090.0,6786.0,2773.0,2230.0,24178.0,2024.0,784740.0,3.08102
2017-01-02,3.07346,6020.0,5313.0,6090.0,8843.0,2639.0,2082.0,24897.0,1997.0,824746.0,3.01875
2017-01-09,3.51643,6399.0,5588.0,6090.0,12147.0,2717.0,1930.0,28781.0,2029.0,845391.0,3.40446
2017-01-16,3.8027,6958.0,5788.0,6090.0,14073.0,2623.0,1823.0,31265.0,2021.0,886023.0,3.52869
2017-01-23,4.50313,7452.0,6522.0,6090.0,17482.0,2968.0,2093.0,36517.0,2024.0,889216.0,4.10665
2017-01-30,5.06308,8110.0,8235.0,6090.0,20150.0,3749.0,2646.0,42890.0,2027.0,901978.0,4.7551
2017-02-06,4.86009,7726.0,8328.0,6090.0,18692.0,3652.0,2637.0,41035.0,1967.0,882163.0,4.65163
2017-02-13,4.57916,7649.0,8560.0,6090.0,17300.0,3807.0,2808.0,40124.0,1987.0,877892.0,4.57049
2017-02-20,3.55674,6129.0,6496.0,6090.0,12394.0,2983.0,2181.0,30183.0,1995.0,873547.0,3.45522
2017-02-27,3.50417,5854.0,5970.0,6090.0,11552.0,2766.0,1918.0,28060.0,1971.0,851580.0,3.29505
2017-03-06,3.21511,5503.0,5535.0,6090.0,10084.0,2582.0,1780.0,25484.0,1958.0,805370.0,3.16426
2017-03-13,3.10088,5514.0,5858.0,6090.0,11503.0,2641.0,1838.0,27354.0,1940.0,869946.0,3.14433
2017-03-20,2.79056,5145.0,5070.0,6090.0,10149.0,2354.0,1624.0,24342.0,1899.0,845397.0,2.87936
2017-03-27,2.38547,4488.0,3918.0,6090.0,8178.0,1760.0,1333.0,19677.0,1906.0,830332.0,2.36977
2017-04-03,1.9703,3909.0,3151.0,6090.0,5847.0,1470.0,1171.0,15548.0,1861.0,802052.0,1.93853
2017-04-10,1.73442,3306.0,2766.0,6090.0,4683.0,1258.0,993.0,13006.0,1845.0,792740.0,1.64064
2017-04-17,1.56303,2997.0,2391.0,6090.0,4497.0,1111.0,928.0,11924.0,1846.0,808298.0,1.4752
2017-04-24,1.4128,2890.0,2039.0,6090.0,4105.0,1011.0,717.0,10762.0,1795.0,781240.0,1.37755
2017-05-01,1.27492,2751.0,2037.0,6090.0,3831.0,862.0,721.0,10202.0,1767.0,762648.0,1.33771
2017-05-08,1.2834,2685.0,2011.0,6090.0,3518.0,886.0,709.0,9809.0,1746.0,728288.0,1.34686
2017-05-15,1.16663,2341.0,1745.0,6090.0,3060.0,771.0,647.0,8564.0,1614.0,676574.0,1.26579
2017-05-22,1.10977,2311.0,1577.0,6090.0,2575.0,710.0,583.0,7756.0,1569.0,617021.0,1.25701
2017-05-29,1.04333,2412.0,1459.0,6090.0,2377.0,671.0,591.0,7510.0,1493.0,647145.0,1.16048
2017-06-05,0.905151,2049.0,1346.0,6090.0,2099.0,595.0,547.0,6636.0,1470.0,633003.0,1.04834
2017-06-12,0.902718,1930.0,1282.0,6090.0,1971.0,559.0,498.0,6240.0,1469.0,628582.0,0.992711
2017-06-19,0.859531,1771.0,1121.0,6090.0,1748.0,489.0,467.0,5596.0,1422.0,581945.0,0.961603
2017-06-26,0.818998,1728.0,1111.0,6090.0,1564.0,505.0,418.0,5326.0,1456.0,557219.0,0.955818
2017-07-03,0.752505,1545.0,1004.0,6090.0,1578.0,462.0,372.0,4961.0,1405.0,599446.0,0.827597
2017-07-10,0.731146,1549.0,908.0,6090.0,1421.0,450.0,419.0,4747.0,1384.0,584688.0,0.811886
2017-07-17,0.733295,1576.0,953.0,6090.0,1515.0,459.0,376.0,4879.0,1377.0,596071.0,0.818527
2017-07-24,0.73102,1529.0,1037.0,6090.0,1485.0,415.0,433.0,4899.0,1390.0,590413.0,0.829758
2017-07-31,0.68834,1559.0,1044.0,6090.0,1481.0,441.0,390.0,4915.0,1386.0,593239.0,0.828503
2017-08-07,0.732049,1603.0,1097.0,6090.0,1691.0,427.0,412.0,5230.0,1350.0,590363.0,0.885896
2017-08-14,0.911188,1964.0,1256.0,6090.0,2549.0,473.0,411.0,6653.0,1379.0,631507.0,1.05351
2017-08-21,1.02105,2076.0,1302.0,6090.0,2726.0,526.0,503.0,7133.0,1370.0,638196.0,1.11768
2017-08-28,1.09495,2073.0,1369.0,6090.0,2488.0,587.0,555.0,7072.0,1384.0,620201.0,1.14028
2017-09-04,1.09475,2372.0,1656.0,6090.0,2942.0,706.0,628.0,8304.0,1485.0,732755.0,1.13326
2017-09-11,1.09775,2544.0,1625.0,6090.0,3075.0,664.0,655.0,8563.0,1484.0,728214.0,1.17589
2017-09-18,1.18882,2840.0,1652.0,6090.0,3201.0,746.0,640.0,9079.0,1468.0,733077.0,1.23848
2017-09-25,1.26682,3844.0,2486.0,6090.0,4553.0,1072.0,875.0,12830.0,2205.0,1000168.0,1.28278
2017-10-02,1.30662,4120.0,2676.0,6090.0,4453.0,1073.0,947.0,13269.0,2233.0,994535.0,1.33419
2017-10-09,1.34866,4409.0,2804.0,6090.0,4993.0,1139.0,974.0,14319.0,2254.0,1013427.0,1.41293
2017-10-16,1.51871,5003.0,2921.0,6090.0,5529.0,1324.0,1049.0,15826.0,2251.0,1002381.0,1.57884
2017-10-23,1.74793,5219.0,3289.0,6090.0,6133.0,1365.0,1062.0,17068.0,2213.0,999750.0,1.70723
2017-10-30,1.87047,6108.0,3609.0,6090.0,6625.0,1523.0,1129.0,18994.0,2278.0,1019146.0,1.86372
2017-11-06,2.06674,6805.0,4200.0,6090.0,7478.0,1778.0,1354.0,21615.0,2281.0,1030631.0,2.09726
2017-11-13,2.28188,6945.0,3844.0,6090.0,5876.0,1707.0,1445.0,19817.0,2264.0,845535.0,2.34372
2017-11-20,2.28528,7008.0,5235.0,6090.0,7476.0,2206.0,1830.0,23755.0,2274.0,1056270.0,2.24895
2017-11-27,2.5848,7230.0,5050.0,6090.0,8491.0,2338.0,1870.0,24979.0,2263.0,999753.0,2.49852
2017-12-04,3.36711,8297.0,6671.0,6090.0,11277.0,2955.0,2333.0,31533.0,2255.0,984043.0,3.20443
2017-12-11,4.71836,10464.0,9836.0,6090.0,14164.0,4578.0,3622.0,42664.0,2204.0,962961.0,4.4305
2017-12-18,5.72036,11301.0,11373.0,6090.0,11509.0,5723.0,5080.0,44986.0,2122.0,823244.0,5.46448
2018-01-01,5.77543,9426.0,13370.0,6090.0,11748.0,6868.0,5870.0,47282.0,2235.0,879802.0,5.37416
2018-01-08,5.9083,10082.0,15400.0,6090.0,17403.0,7791.0,6246.0,56922.0,2251.0,1026852.0,5.54335
2018-01-15,6.49095,12004.0,15973.0,6090.0,21873.0,7536.0,5551.0,62937.0,2277.0,992379.0,6.34203
2018-01-22,7.17799,13432.0,18349.0,6090.0,30671.0,8925.0,6091.0,77468.0,2279.0,1098998.0,7.04897
2018-01-29,7.52851,14854.0,19095.0,6090.0,37252.0,8929.0,5965.0,86095.0,2265.0,1104089.0,7.79783
2018-02-05,7.38424,15192.0,19505.0,6090.0,38457.0,8621.0,5871.0,87646.0,2290.0,1125265.0,7.78892
2018-02-12,6.46068,13340.0,17163.0,6090.0,31984.0,8070.0,5430.0,75987.0,2215.0,1111598.0,6.83583
2018-02-19,4.95341,10142.0,12428.0,6090.0,20394.0,5808.0,4189.0,52961.0,2259.0,1023689.0,5.17354
2018-02-26,3.67274,7190.0,8445.0,6090.0,13370.0,4081.0,2846.0,35932.0,2194.0,1011645.0,3.55184
2018-03-05,3.2037,6357.0,6483.0,6090.0,10841.0,3139.0,2289.0,29109.0,2203.0,965961.0,3.01348
2018-03-12,2.78869,5590.0,5925.0,6090.0,9479.0,2813.0,2121.0,25928.0,2188.0,946753.0,2.73862
2018-03-19,2.50234,5212.0,5406.0,6090.0,8635.0,2563.0,1969.0,23785.0,2168.0,957380.0,2.48438
2018-03-26,2.41065,4722.0,4720.0,6090.0,7216.0,2295.0,1743.0,20696.0,2131.0,874750.0,2.36593
2018-04-02,2.07542,4550.0,4452.0,6090.0,6211.0,2158.0,1696.0,19067.0,2117.0,937849.0,2.03306
2018-04-09,1.78234,4148.0,3749.0,6090.0,5508.0,1818.0,1449.0,16672.0,2076.0,923041.0,1.8062
2018-04-16,1.61608,3859.0,3216.0,6090.0,5269.0,1432.0,1116.0,14892.0,2103.0,936850.0,1.58958
2018-04-23,1.53992,3725.0,3030.0,6090.0,5343.0,1373.0,1101.0,14572.0,2079.0,945759.0,1.54077
2018-04-30,1.53115,3656.0,2600.0,6090.0,4810.0,1215.0,992.0,13273.0,2005.0,913326.0,1.45326
2018-05-07,1.29599,3443.0,2205.0,6090.0,4132.0,935.0,902.0,11617.0,1922.0,905868.0,1.28242
2018-05-14,1.18904,3359.0,2238.0,6090.0,3766.0,905.0,799.0,11067.0,1966.0,903948.0,1.2243
2018-05-21,1.24941,3384.0,2082.0,6090.0,3429.0,885.0,866.0,10646.0,1883.0,862825.0,1.23385
2018-05-28,1.14134,3222.0,1824.0,6090.0,2982.0,846.0,734.0,9608.0,1789.0,785022.0,1.22391
2018-06-04,0.988567,2845.0,1836.0,6090.0,2551.0,802.0,654.0,8688.0,1783.0,828488.0,1.04866
2018-06-11,0.895433,2375.0,1596.0,6090.0,2242.0,699.0,658.0,7570.0,1738.0,772937.0,0.979381
2018-06-18,0.892227,2313.0,1554.0,6090.0,2161.0,730.0,616.0,7374.0,1759.0,777692.0,0.94819
2018-06-25,0.877636,2201.0,1530.0,6090.0,1906.0,669.0,626.0,6932.0,1720.0,798856.0,0.867741
2018-07-02,0.77502,2000.0,1299.0,6090.0,1862.0,539.0,549.0,6249.0,1764.0,759335.0,0.822957
2018-07-09,0.725956,1945.0,1443.0,6090.0,1900.0,627.0,587.0,6502.0,1769.0,841809.0,0.772384
2018-07-16,0.68266,1741.0,1290.0,6090.0,1720.0,566.0,469.0,5786.0,1732.0,817849.0,0.707466
2018-07-23,0.640527,1665.0,1202.0,6090.0,1643.0,523.0,463.0,5496.0,1728.0,800573.0,0.686508
2018-07-30,0.64106,1620.0,1246.0,6090.0,1772.0,525.0,454.0,5617.0,1708.0,815725.0,0.68859
2018-08-06,0.706465,1727.0,1334.0,6090.0,1786.0,541.0,476.0,5864.0,1670.0,796639.0,0.736093
2018-08-13,0.708668,1989.0,1387.0,6090.0,2172.0,516.0,478.0,6542.0,1705.0,811337.0,0.806323
2018-08-20,0.825743,2237.0,1488.0,6090.0,2467.0,602.0,515.0,7309.0,1601.0,765973.0,0.954211
2018-08-27,0.864409,2447.0,1637.0,6090.0,2836.0,655.0,542.0,8117.0,1661.0,843545.0,0.962249
2018-09-03,1.10114,2817.0,1985.0,6090.0,3346.0,767.0,621.0,9536.0,1693.0,835370.0,1.14153
2018-09-10,1.15244,2774.0,2112.0,6090.0,3659.0,829.0,689.0,10063.0,1689.0,877135.0,1.14726
2018-09-17,1.20257,3242.0,2347.0,6090.0,3950.0,922.0,729.0,11190.0,1666.0,852916.0,1.31197
2018-09-24,1.25033,3471.0,2464.0,6090.0,4185.0,925.0,669.0,11714.0,1694.0,850685.0,1.37701
2018-10-01,1.41846,4857.0,3839.0,6090.0,6300.0,1553.0,1290.0,17839.0,2565.0,1252483.0,1.42429
2018-10-08,1.40418,5307.0,4026.0,6090.0,6250.0,1657.0,1321.0,18561.0,2609.0,1252846.0,1.48151
2018-10-15,1.47401,5582.0,4399.0,6090.0,6799.0,1752.0,1398.0,19930.0,2586.0,1249933.0,1.59449
2018-10-22,1.64257,6242.0,4617.0,6090.0,7478.0,1835.0,1444.0,21616.0,2646.0,1251776.0,1.72683
2018-10-29,1.79275,6864.0,4730.0,6090.0,8285.0,1825.0,1450.0,23154.0,2633.0,1254812.0,1.84522
2018-11-05,1.87043,7504.0,4831.0,6090.0,8448.0,1840.0,1450.0,24073.0,2645.0,1246860.0,1.93069
2018-11-12,1.98387,7805.0,5017.0,6090.0,8050.0,1995.0,1480.0,24347.0,2631.0,1164292.0,2.09114
2018-11-19,2.24169,8598.0,5011.0,6090.0,7193.0,2111.0,1699.0,24612.0,2586.0,1020898.0,2.41082
2018-11-26,2.14883,8885.0,6576.0,6090.0,8787.0,2756.0,2076.0,29080.0,2640.0,1292335.0,2.25019
2018-12-03,2.25531,8803.0,5969.0,6090.0,9269.0,2454.0,1861.0,28356.0,2633.0,1230419.0,2.30458
2018-12-10,2.64571,10150.0,6819.0,6090.0,11373.0,2776.0,1980.0,33098.0,2622.0,1209022.0,2.73758
2018-12-17,3.14075,11507.0,8119.0,6090.0,12811.0,3320.0,2479.0,38236.0,2571.0,1177786.0,3.24643
2018-12-24,3.97127,13586.0,10315.0,6090.0,12026.0,4454.0,3523.0,43904.0,2545.0,1047161.0,4.19267
2018-12-31,3.46125,11675.0,11402.0,6090.0,9557.0,5200.0,4260.0,42094.0,2609.0,1158023.0,3.63499
2019-01-07,3.07707,9344.0,10401.0,6090.0,10744.0,4820.0,3443.0,38752.0,2629.0,1233836.0,3.14077
2019-01-14,3.32915,9668.0,10024.0,6090.0,14248.0,4226.0,2943.0,41109.0,2633.0,1221478.0,3.36551
2019-01-21,3.81999,10728.0,11164.0,6090.0,16925.0,4443.0,2853.0,46113.0,2614.0,1184495.0,3.89305
2019-01-28,4.3419,11606.0,13032.0,6090.0,22188.0,5110.0,3251.0,55187.0,2639.0,1219521.0,4.5253
2019-02-04,4.88288,13828.0,15708.0,6090.0,29688.0,6134.0,4084.0,69442.0,2644.0,1331519.0,5.21525
2019-02-11,5.04211,14224.0,15928.0,6090.0,29223.0,6329.0,4274.0,69978.0,2628.0,1288318.0,5.43173
2019-02-18,4.88596,13612.0,15684.0,6090.0,26456.0,6115.0,4478.0,66345.0,2623.0,1257106.0,5.2776
2019-02-25,4.5499,11622.0,13833.0,6090.0,23450.0,5699.0,4131.0,58735.0,2634.0,1278001.0,4.59585
2019-03-04,4.38001,11146.0,13058.0,6090.0,21736.0,5356.0,4052.0,55348.0,2614.0,1256934.0,4.40341
2019-03-11,4.2288,10975.0,12570.0,6090.0,20065.0,5347.0,4176.0,53133.0,2622.0,1285646.0,4.13279
2019-03-18,3.68449,9559.0,10484.0,6090.0,16537.0,4431.0,3775.0,44786.0,2596.0,1257449.0,3.56166
2019-03-25,3.08744,8621.0,8631.0,6090.0,13608.0,3801.0,3183.0,37844.0,2587.0,1238213.0,3.05634
2019-04-01,2.69971,7591.0,7486.0,6090.0,11757.0,3271.0,2800.0,32905.0,2597.0,1226648.0,2.68251
2019-04-08,2.28549,6739.0,6198.0,6090.0,9988.0,2561.0,2317.0,27803.0,2542.0,1226170.0,2.26747
2019-04-15,2.01443,6319.0,4930.0,6090.0,7894.0,2105.0,1874.0,23122.0,2517.0,1174114.0,1.96931
2019-04-22,1.7141,5689.0,4545.0,6090.0,6617.0,1997.0,1735.0,20583.0,2490.0,1194101.0,1.72372
2019-04-29,1.56927,5362.0,4080.0,6090.0,6203.0,1666.0,1537.0,18848.0,2459.0,1195232.0,1.57693
2019-05-06,1.49991,4785.0,3572.0,6090.0,5903.0,1479.0,1357.0,17096.0,2415.0,1170273.0,1.46086
2019-05-13,1.50211,4614.0,3458.0,6090.0,5488.0,1433.0,1356.0,16349.0,2302.0,1084443.0,1.50759
2019-05-20,1.42357,4597.0,3211.0,6090.0,5227.0,1345.0,1367.0,15747.0,2205.0,1121166.0,1.40452
2019-05-27,1.39457,4437.0,3094.0,6090.0,4659.0,1279.0,1301.0,14770.0,2179.0,1050372.0,1.40617
2019-06-03,1.21776,3930.0,2948.0,6090.0,4110.0,1240.0,1205.0,13433.0,2235.0,1083994.0,1.23921
2019-06-10,1.11351,3350.0,2606.0,6090.0,3607.0,1007.0,1048.0,11618.0,2139.0,1050239.0,1.10622
2019-06-17,0.992293,3046.0,2424.0,6090.0,3282.0,998.0,928.0,10678.0,2141.0,1053569.0,1.01351
2019-06-24,0.947072,2940.0,2175.0,6090.0,3106.0,906.0,859.0,9986.0,2063.0,1040288.0,0.959926
2019-07-01,0.876088,2433.0,1884.0,6090.0,2676.0,788.0,768.0,8549.0,2111.0,978443.0,0.873735
2019-07-08,0.809956,2344.0,1882.0,6090.0,2660.0,799.0,737.0,8422.0,2090.0,1058265.0,0.795831
2019-07-15,0.755431,2219.0,1861.0,6090.0,2570.0,757.0,704.0,8111.0,2132.0,1054954.0,0.768849
2019-07-22,0.73346,2128.0,1800.0,6090.0,2451.0,761.0,615.0,7755.0,2117.0,1036508.0,0.748185
2019-07-29,0.72729,2348.0,1829.0,6090.0,2436.0,658.0,603.0,7874.0,2128.0,1038168.0,0.758451
2019-08-05,0.754637,2089.0,2041.0,6090.0,2384.0,766.0,758.0,8038.0,2146.0,1043747.0,0.77011
2019-08-12,0.730938,2630.0,2047.0,6090.0,2828.0,788.0,694.0,8987.0,2178.0,1076513.0,0.834825
2019-08-19,0.840615,2907.0,2210.0,6090.0,3501.0,762.0,716.0,10096.0,2147.0,1071703.0,0.942052
2019-08-26,0.989217,3394.0,2539.0,6090.0,4220.0,894.0,770.0,11817.0,2169.0,1095230.0,1.07895
2019-09-02,1.14059,3801.0,2924.0,6090.0,4535.0,1030.0,868.0,13158.0,2189.0,1090741.0,1.20634
2019-09-09,1.23272,3905.0,3296.0,6090.0,5499.0,1172.0,959.0,14831.0,2221.0,1162580.0,1.2757
2019-09-16,1.24529,4463.0,3567.0,6090.0,5673.0,1249.0,1025.0,15977.0,2198.0,1148137.0,1.39156
2019-09-23,1.33771,4970.0,3875.0,6090.0,6104.0,1365.0,1100.0,17414.0,2180.0,1163278.0,1.49698
2019-09-30,1.49064,6218.0,4827.0,6090.0,7658.0,1764.0,1448.0,21915.0,2896.0,1456967.0,1.50415
2019-10-07,1.59269,6550.0,5147.0,6090.0,7638.0,2015.0,1603.0,22953.0,2924.0,1436150.0,1.59823
