MapDate,AreaOfInterest,OT,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID,date,start_date,end_date,fact,preds,text_source,text_start_date,text_end_date,text_age_days,text_window_days
20000104,Total,57.29,42.71,19.61,7.9,0.0,0.0,2000-01-04,2000-01-10,1,2000-01-04,2000-01-04,2000-01-10,"The contiguous United States experienced a warmer-than-normal monthly mean temperature in January 2000, ranking as one of the warmest on record.",NA;NA,search,2000-01-03,2000-01-09,1,31
20010619,Total,64.11,35.89,20.52,12.13,1.61,0.0,2001-06-19,2001-06-25,1,2001-06-19,2001-06-19,2001-06-25,The contiguous United States refers to the 48 states excluding Alaska and Hawaii.,NA;NA,search,2001-06-18,2001-06-24,1,31
20010626,Total,62.01,37.99,21.86,13.7,1.66,0.0,2001-06-26,2001-07-02,1,2001-06-26,2001-06-26,2001-07-02,The contiguous United States refers to the 48 states excluding Alaska and Hawaii.,NA Note: The provided search results do not contain any direct information about Monthly Contiguous U.S. Precipitation. The facts mentioned are general and do not provide any insights or analysis related to precipitation.;NA,search,2001-06-25,2001-07-01,1,31
20010703,Total,59.65,40.35,22.56,14.89,3.35,0.0,2001-07-03,2001-07-09,1,2001-07-03,2001-07-03,2001-07-09,The continental United States has a semi-arid climate and glacial geology.,NA;NA,search,2001-07-02,2001-07-08,1,31
20010710,Total,63.86,36.14,21.62,14.03,3.17,0.0,2001-07-10,2001-07-16,1,2001-07-10,2001-07-10,2001-07-16,The average precipitation in the contiguous United States can be measured as a percent of the 1961-1990 average.,NA;NA,search,2001-07-09,2001-07-15,1,31
20010717,Total,58.59,41.41,21.95,14.81,2.97,0.0,2001-07-17,2001-07-23,1,2001-07-17,2001-07-17,2001-07-23,NA (No relevant information found),"NA (No relevant information found) The search results do not contain any relevant information about Monthly Contiguous U.S. Precipitation. The results appear to be unrelated to the topic, discussing various subjects such as travel, cartography, DVDs, zoning ordinances, and more.;NA (No relevant information found)",search,2001-07-16,2001-07-22,1,31
20010724,Total,55.38,44.62,23.17,14.24,2.95,0.0,2001-07-24,2001-07-30,1,2001-07-24,2001-07-24,2001-07-30,The United States Department of Agriculture (USDA) provides data on precipitation at locations both upstream and downstream of the Flint River in Michigan.,NA;NA,search,2001-07-23,2001-07-29,1,31
20010731,Total,55.8,44.2,25.95,14.86,4.37,0.0,2001-07-31,2001-08-06,1,2001-07-31,2001-07-31,2001-08-06,The climate to the west of the continental divide affects precipitation patterns in the United States.,NA;NA,search,2001-07-30,2001-08-05,1,31
20010807,Total,56.94,43.06,26.0,15.44,4.37,0.0,2001-08-07,2001-08-13,1,2001-08-07,2001-08-07,2001-08-13,The contiguous United States refers to the 48 states excluding Alaska and Hawaii.,NA;NA,search,2001-08-06,2001-08-12,1,31
20010814,Total,59.05,40.95,25.88,15.55,4.18,0.0,2001-08-14,2001-08-20,1,2001-08-14,2001-08-14,2001-08-20,"The contiguous United States receives varying amounts of precipitation, with some areas receiving the least amount in the country, such as Death Valley National Park.",NA;NA,search,2001-08-13,2001-08-19,1,31
20010821,Total,61.49,38.51,25.92,16.05,6.0,0.0,2001-08-21,2001-08-27,1,2001-08-21,2001-08-21,2001-08-27,"The Prineville area has a dry climate, and the largest contiguous wetlands are found in the region.",NA;NA,search,2001-08-20,2001-08-26,1,31
20010828,Total,60.22,39.78,25.47,16.68,7.11,0.0,2001-08-28,2001-09-03,1,2001-08-28,2001-08-28,2001-09-03,": The contiguous United States has experienced warming, but at a smaller rate than most of the world, with a slight cooling observed in some areas.",: NA;: NA,search,2001-08-27,2001-09-02,1,31
20010904,Total,57.91,42.09,23.9,15.81,7.43,0.0,2001-09-04,2001-09-10,1,2001-09-04,2001-09-04,2001-09-10,The search results do not provide any objective facts about Monthly Contiguous U.S. Precipitation.,NA;NA,search,2001-09-03,2001-09-09,1,31
20010911,Total,57.43,42.57,25.16,16.66,7.83,0.0,2001-09-11,2001-09-17,1,2001-09-11,2001-09-11,2001-09-17,"Historical temperature, precipitation, and Palmer drought data from 1895 to present for climate divisions, states, and regions in the contiguous U.S. are available.","In the long-term, it is possible that climate change will lead to changes in precipitation patterns, with some regions experiencing increased precipitation and others experiencing decreased precipitation. Note: The other search results were not relevant to predicting Monthly Contiguous U.S. Precipitation and were therefore discarded.;In the short-term, it is likely that precipitation patterns will continue to be influenced by these factors, with potential for increased precipitation in some eastern regions.",search,2001-09-10,2001-09-16,1,31
20010918,Total,59.46,40.54,24.78,16.66,7.83,0.0,2001-09-18,2001-09-24,1,2001-09-18,2001-09-18,2001-09-24,"The contiguous states of the USA experience rainfall from extreme events, which can lead to economic damages from weather-related disasters.","NA Note: The provided search results do not contain sufficient information to make predictions about Monthly Contiguous U.S. Precipitation. Most of the results are unrelated to precipitation or weather patterns in the contiguous United States. The only relevant fact is the mention of rainfall from extreme events, but it does not provide enough information to make predictions or analysis.;NA",search,2001-09-17,2001-09-23,1,31
20010925,Total,63.35,36.65,23.78,16.54,7.84,0.0,2001-09-25,2001-10-01,1,2001-09-25,2001-09-25,2001-10-01,The Thirtymile Fire Investigation Report mentions that the second lowest precipitation producer in the past 30 years occurred over the south central United States.,"NA Note: The provided search results do not contain sufficient information to make predictions about Monthly Contiguous U.S. Precipitation. Most of the results are unrelated to precipitation, and the only relevant mention is a historical fact about a specific event, which is not enough to make predictions.;NA",search,2001-09-24,2001-09-30,1,31
20011002,Total,62.99,37.01,23.64,15.84,8.06,0.0,2001-10-02,2001-10-08,1,2001-10-02,2001-10-02,2001-10-08,"The interior United States has a continental territory with a temperate climate, and 70% of the annual precipitation falls during certain months.",NA;NA,search,2001-10-01,2001-10-07,1,31
20011009,Total,60.29,39.71,24.41,15.84,8.36,0.0,2001-10-09,2001-10-15,1,2001-10-09,2001-10-09,2001-10-15,"The contiguous United States experiences varying levels of precipitation, with Utah being the second driest state and Nevada having a mean statewide precipitation.","Long-term predictions are also challenging without more data, but it is possible that larger-scale climate patterns may influence precipitation trends in the contiguous United States. NA (no other relevant long-term predictions found);Short-term predictions are difficult to make without more specific data, but it is likely that regional factors will continue to influence precipitation patterns in the contiguous United States. NA (no other relevant short-term predictions found)",search,2001-10-08,2001-10-14,1,31
20011016,Total,61.31,38.69,23.97,16.01,8.36,0.0,2001-10-16,2001-10-22,1,2001-10-16,2001-10-16,2001-10-22,"The contiguous United States spans a vast elevation range, including the highest peak (Mt. Whitney) and the largest alpine lake in North America.","Based on the predicted increase in precipitation in North Carolina, it is possible that other areas in the contiguous United States may also experience increased precipitation in the long-term future.;NA",search,2001-10-15,2001-10-21,1,31
20011023,Total,56.51,43.49,26.29,16.48,8.36,0.0,2001-10-23,2001-10-29,1,2001-10-23,2001-10-23,2001-10-29,The average annual precipitation in the state of is 4.24 in (Fig. 2),NA Note: The provided search results do not contain any relevant information about Monthly Contiguous U.S. Precipitation that can be used to make predictions. Most of the results are unrelated to precipitation or weather patterns in the contiguous United States.;NA,search,2001-10-22,2001-10-28,1,31
20011030,Total,53.64,46.36,29.86,17.47,8.33,0.0,2001-10-30,2001-11-05,1,2001-10-30,2001-10-30,2001-11-05,"The Storm Prediction Center (SPC) monitors heavy rain, heavy snow, and fire weather events over the contiguous United States.","NA Note: The provided search results do not contain sufficient information to make predictions about Monthly Contiguous U.S. Precipitation. The results are mostly unrelated to precipitation or climate, and the few relevant mentions do not provide enough data or insights to make predictions.;NA",search,2001-10-29,2001-11-04,1,31
20011106,Total,51.46,48.54,31.16,18.65,9.54,0.0,2001-11-06,2001-11-12,1,2001-11-06,2001-11-06,2001-11-12,The Amazonian rain forest is larger than the 48 contiguous states of the U.S.,NA;NA,search,2001-11-05,2001-11-11,1,31
20011113,Total,48.74,51.26,32.74,19.35,9.54,0.0,2001-11-13,2001-11-19,1,2001-11-13,2001-11-13,2001-11-19,"The continental United States has diverse biomes, including forests that cover about 7% of the earth's surface, with half of that being tropical.","NA Note: The provided search results do not contain relevant information about Monthly Contiguous U.S. Precipitation, making it difficult to provide useful insights, analysis, or predictions.;NA",search,2001-11-12,2001-11-18,1,31
20011120,Total,48.93,51.07,32.76,20.55,9.25,0.0,2001-11-20,2001-11-26,1,2001-11-20,2001-11-20,2001-11-26,The climate in the midwestern United States is humid continental.,"NA Note: The provided search results do not contain direct information about Monthly Contiguous U.S. Precipitation, making it difficult to make predictions or provide insights. The only relevant fact found is the description of the climate in the midwestern United States as humid continental, which may have some implications for precipitation patterns.;NA",search,2001-11-19,2001-11-25,1,31
20011127,Total,52.79,47.21,31.75,19.99,9.13,0.0,2001-11-27,2001-12-03,1,2001-11-27,2001-11-27,2001-12-03,"The contiguous United States experienced above normal temperatures in every state in November 2001, making it the 36th wettest November on record.",NA;NA,search,2001-11-26,2001-12-02,1,31
20011204,Total,53.23,46.77,32.33,19.79,7.87,0.0,2001-12-04,2001-12-10,1,2001-12-04,2001-12-04,2001-12-10,"The contiguous United States has experienced climate change in the past, as indicated by diatom analysis.",NA;NA,search,2001-12-03,2001-12-09,1,31
20011211,Total,54.54,45.46,31.03,18.3,7.26,0.0,2001-12-11,2001-12-17,1,2001-12-11,2001-12-11,2001-12-17,"The contiguous United States was much warmer than average in 2001, with a preliminary 2001 average annual temperature of 54.3° F (12.4° C).",NA;NA,search,2001-12-10,2001-12-16,1,31
20011218,Total,55.47,44.53,30.89,19.24,7.22,0.0,2001-12-18,2001-12-24,1,2001-12-18,2001-12-18,2001-12-24,"The continental United States has varying levels of precipitation, with high rainfall in some areas, such as the Pacific Islands, and droughts in others, like Massachusetts.",NA;NA,search,2001-12-17,2001-12-23,1,31
20011225,Total,55.39,44.61,30.39,18.88,6.79,0.0,2001-12-25,2001-12-31,1,2001-12-25,2001-12-25,2001-12-31,"December 2001 averaged near normal when precipitation is integrated across the nation. Eleven of the last 29 months have averaged well below normal, while only three averaged well above normal.","In the long-term, it is possible that the drought conditions in the eastern seaboard will persist, while the western U.S. may experience a more normal precipitation pattern. However, the ongoing drought in Montana and other areas may continue to affect the region's water resources.;In the short-term, it is likely that the eastern seaboard will continue to experience dry conditions, while the western U.S. may receive more precipitation.",report,2001-12-01,2001-12-31,0,31
20020101,Total,55.28,44.72,30.63,18.98,7.31,0.0,2002-01-01,2002-01-07,1,2002-01-01,2002-01-01,2002-01-07,The frequency of vegetation cover in the moister areas south of the Sahel has likely decreased continental evapotranspiration and reduced precipitation.,NA;NA,search,2001-12-31,2002-01-06,1,31
20020108,Total,54.46,45.54,29.01,16.94,5.27,0.0,2002-01-08,2002-01-14,1,2002-01-08,2002-01-08,2002-01-14,"Objective facts about the Monthly Contiguous U.S. Precipitation situation: The United States has a national system for monitoring and controlling precipitation, with double coverage in every area of the continental United States . There is a record of interannual variability in CO2 exchange, with rainfall being a factor in the wet year (1999) .",Predictions you can make for the long-term future (next few months): NA;Predictions you can make for the short-term future (next 1-4 weeks): NA,search,2002-01-07,2002-01-13,1,31
20020115,Total,52.93,47.07,28.13,15.26,4.82,0.0,2002-01-15,2002-01-21,1,2002-01-15,2002-01-15,2002-01-21,The contiguous United States refers to the 48 states excluding Alaska and Hawaii.,NA;NA,search,2002-01-14,2002-01-20,1,31
