"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-05,87,Moderate,CO,36-061-0058,27,1980-03-05,1980-03-05,"Objective facts about the Environment situation: Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. Air quality standards were set to be implemented by December 31, 1982.",Predictions for the long-term future (next few months): Stricter air quality standards and regulations may be implemented to mitigate the impact of pollution and wildfires on the environment.;Predictions for the short-term future (next 1-4 weeks): NA,search,1980-02-25,1980-03-02,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-06,84,Moderate,CO,34-027-0003,27,1980-03-06,1980-03-06,"Objective facts about the Environment situation: Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. Air quality standards were set to be implemented by December 31, 1982.",Predictions for the long-term future (next few months): Stricter air quality standards and regulations may be implemented to mitigate the impact of pollution and wildfires on the environment.;Predictions for the short-term future (next 1-4 weeks): NA,search,1980-02-25,1980-03-02,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-07,108,Unhealthy for Sensitive Groups,CO,36-061-0062,27,1980-03-07,1980-03-07,"Objective facts about the Environment situation: Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. Air quality standards were set to be implemented by December 31, 1982.",Predictions for the long-term future (next few months): Stricter air quality standards and regulations may be implemented to mitigate the impact of pollution and wildfires on the environment.;Predictions for the short-term future (next 1-4 weeks): NA,search,1980-02-25,1980-03-02,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-08,128,Unhealthy for Sensitive Groups,CO,34-039-0003,26,1980-03-08,1980-03-08,"Objective facts about the Environment situation: Canada wildfire smoke affected air quality in a US city, making it one of the worst in the country. Air quality standards were set to be implemented by December 31, 1982.",Predictions for the long-term future (next few months): Stricter air quality standards and regulations may be implemented to mitigate the impact of pollution and wildfires on the environment.;Predictions for the short-term future (next 1-4 weeks): NA,search,1980-02-25,1980-03-02,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-09,89,Moderate,CO,36-061-0062,26,1980-03-09,1980-03-09,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-10,89,Moderate,NO2,34-013-1003,28,1980-03-10,1980-03-10,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-11,77,Moderate,CO,36-061-0058,28,1980-03-11,1980-03-11,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-12,98,Moderate,CO,36-061-0058,27,1980-03-12,1980-03-12,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-13,77,Moderate,CO,34-027-0003,26,1980-03-13,1980-03-13,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-14,64,Moderate,CO,36-061-0058,28,1980-03-14,1980-03-14,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-15,62,Moderate,NO2,34-013-1003,29,1980-03-15,1980-03-15,"The Air Force announced an AFRES associate unit will be established at Barksdale AFB, La., in October 1980 for the KC-10 Extender, a new advanced tanker.",NA;NA,search,1980-03-03,1980-03-09,6.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-16,67,Moderate,NO2,34-013-1003,29,1980-03-16,1980-03-16,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,0.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-17,193,Unhealthy,CO,34-027-0003,29,1980-03-17,1980-03-17,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,1.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-18,90,Moderate,CO,36-061-0058,29,1980-03-18,1980-03-18,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,2.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-19,91,Moderate,CO,36-061-0058,30,1980-03-19,1980-03-19,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,3.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-20,209,Very Unhealthy,Ozone,36-047-0007,30,1980-03-20,1980-03-20,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,4.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-21,76,Moderate,CO,34-027-0003,30,1980-03-21,1980-03-21,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,5.0,31
"New York-Newark-Jersey City, NY-NJ-PA",35620,1980-03-22,69,Moderate,CO,34-027-0003,30,1980-03-22,1980-03-22,The South Coast Air Basin had a summary of air quality in 1977 (ENP 78-1).,"In the long-term, it is possible that more stringent regulations will be implemented to reduce air pollution, and innovative technologies will emerge to address environmental concerns.;In the short-term, it is likely that air quality standards will continue to be enforced and research on pollution mitigation will progress.",search,1980-03-10,1980-03-16,6.0,31
